lat,lon,alt,elapsed time,time,trajectory,label,user,segment
39.950887,116.401692,155.0,39809.3231018518,2008-12-27 07:45:16,20081227072604.plt,0,135,5
39.950792,116.401691,154.0,39809.3231134259,2008-12-27 07:45:17,20081227072604.plt,0,135,5
39.950677,116.401705,149.0,39809.323125,2008-12-27 07:45:18,20081227072604.plt,0,135,5
39.950586,116.401703,148.0,39809.3231365741,2008-12-27 07:45:19,20081227072604.plt,0,135,5
39.950501,116.4017,145.0,39809.3231481481,2008-12-27 07:45:20,20081227072604.plt,0,135,5
39.950391,116.401682,143.0,39809.3231597222,2008-12-27 07:45:21,20081227072604.plt,0,135,5
39.950292,116.401666,140.0,39809.3231712963,2008-12-27 07:45:22,20081227072604.plt,0,135,5
39.950193,116.401669,138.0,39809.3231828704,2008-12-27 07:45:23,20081227072604.plt,0,135,5
39.950077,116.401688,134.0,39809.3231944444,2008-12-27 07:45:24,20081227072604.plt,0,135,5
39.949981,116.401693,132.0,39809.3232060185,2008-12-27 07:45:25,20081227072604.plt,0,135,5
39.949876,116.401714,129.0,39809.3232175926,2008-12-27 07:45:26,20081227072604.plt,0,135,5
39.949783,116.401721,127.0,39809.3232291667,2008-12-27 07:45:27,20081227072604.plt,0,135,5
39.94968,116.401729,123.0,39809.3232407407,2008-12-27 07:45:28,20081227072604.plt,0,135,5
39.949559,116.401737,122.0,39809.3232523148,2008-12-27 07:45:29,20081227072604.plt,0,135,5
39.949454,116.401748,120.0,39809.3232638889,2008-12-27 07:45:30,20081227072604.plt,0,135,5
39.949353,116.401752,118.0,39809.323275463,2008-12-27 07:45:31,20081227072604.plt,0,135,5
39.949242,116.401766,115.0,39809.323287037,2008-12-27 07:45:32,20081227072604.plt,0,135,5
39.949137,116.401784,116.0,39809.3232986111,2008-12-27 07:45:33,20081227072604.plt,0,135,5
39.949038,116.401792,115.0,39809.3233101852,2008-12-27 07:45:34,20081227072604.plt,0,135,5
39.948948,116.4018,114.0,39809.3233217593,2008-12-27 07:45:35,20081227072604.plt,0,135,5
39.948864,116.401811,112.0,39809.3233333333,2008-12-27 07:45:36,20081227072604.plt,0,135,5
39.948787,116.401819,110.0,39809.3233449074,2008-12-27 07:45:37,20081227072604.plt,0,135,5
39.948705,116.401819,108.0,39809.3233564815,2008-12-27 07:45:38,20081227072604.plt,0,135,5
39.948625,116.401823,106.0,39809.3233680556,2008-12-27 07:45:39,20081227072604.plt,0,135,5
39.948543,116.401828,105.0,39809.3233796296,2008-12-27 07:45:40,20081227072604.plt,0,135,5
39.948476,116.401832,103.0,39809.3233912037,2008-12-27 07:45:41,20081227072604.plt,0,135,5
39.948415,116.401832,101.0,39809.3234027778,2008-12-27 07:45:42,20081227072604.plt,0,135,5
39.948363,116.401833,98.0,39809.3234143518,2008-12-27 07:45:43,20081227072604.plt,0,135,5
39.948292,116.401827,97.0,39809.3234375,2008-12-27 07:45:45,20081227072604.plt,0,135,5
39.948223,116.401782,98.0,39809.3234606481,2008-12-27 07:45:47,20081227072604.plt,0,135,5
39.948159,116.401749,107.0,39809.3234837963,2008-12-27 07:45:49,20081227072604.plt,0,135,5
39.94812,116.401718,107.0,39809.3234953704,2008-12-27 07:45:50,20081227072604.plt,0,135,5
39.948078,116.401682,107.0,39809.3235069444,2008-12-27 07:45:51,20081227072604.plt,0,135,5
39.948031,116.401646,109.0,39809.3235185185,2008-12-27 07:45:52,20081227072604.plt,0,135,5
39.947983,116.401611,108.0,39809.3235300926,2008-12-27 07:45:53,20081227072604.plt,0,135,5
39.947934,116.401581,107.0,39809.3235416667,2008-12-27 07:45:54,20081227072604.plt,0,135,5
39.947883,116.401572,110.0,39809.3235532407,2008-12-27 07:45:55,20081227072604.plt,0,135,5
39.947834,116.401556,112.0,39809.3235648148,2008-12-27 07:45:56,20081227072604.plt,0,135,5
39.947754,116.401555,111.0,39809.323587963,2008-12-27 07:45:58,20081227072604.plt,0,135,5
39.947685,116.401553,104.0,39809.3236111111,2008-12-27 07:46:00,20081227072604.plt,0,135,5
39.947621,116.401563,101.0,39809.3236342593,2008-12-27 07:46:02,20081227072604.plt,0,135,5
39.94755,116.401562,100.0,39809.3236574074,2008-12-27 07:46:04,20081227072604.plt,0,135,5
39.947496,116.401565,95.0,39809.3236805556,2008-12-27 07:46:06,20081227072604.plt,0,135,5
39.947433,116.401581,96.0,39809.3237037037,2008-12-27 07:46:08,20081227072604.plt,0,135,5
39.947361,116.401617,95.0,39809.3237268519,2008-12-27 07:46:10,20081227072604.plt,0,135,5
39.947284,116.401668,96.0,39809.32375,2008-12-27 07:46:12,20081227072604.plt,0,135,5
39.947218,116.401726,93.0,39809.3237731481,2008-12-27 07:46:14,20081227072604.plt,0,135,5
39.947171,116.401753,94.0,39809.3237847222,2008-12-27 07:46:15,20081227072604.plt,0,135,5
39.947123,116.401785,94.0,39809.3237962963,2008-12-27 07:46:16,20081227072604.plt,0,135,5
39.947075,116.401817,92.0,39809.3238078704,2008-12-27 07:46:17,20081227072604.plt,0,135,5
39.947029,116.401855,90.0,39809.3238194444,2008-12-27 07:46:18,20081227072604.plt,0,135,5
39.946977,116.401882,88.0,39809.3238310185,2008-12-27 07:46:19,20081227072604.plt,0,135,5
39.946926,116.401907,89.0,39809.3238425926,2008-12-27 07:46:20,20081227072604.plt,0,135,5
39.946851,116.401942,85.0,39809.3238657407,2008-12-27 07:46:22,20081227072604.plt,0,135,5
39.946797,116.401944,83.0,39809.3238888889,2008-12-27 07:46:24,20081227072604.plt,0,135,5
39.946734,116.40194,86.0,39809.323912037,2008-12-27 07:46:26,20081227072604.plt,0,135,5
39.946674,116.401933,89.0,39809.3239351852,2008-12-27 07:46:28,20081227072604.plt,0,135,5
39.946601,116.401931,92.0,39809.3239583333,2008-12-27 07:46:30,20081227072604.plt,0,135,5
39.946518,116.401923,90.0,39809.3239814815,2008-12-27 07:46:32,20081227072604.plt,0,135,5
39.946454,116.401932,87.0,39809.3240046296,2008-12-27 07:46:34,20081227072604.plt,0,135,5
39.9464,116.401925,85.0,39809.3240277778,2008-12-27 07:46:36,20081227072604.plt,0,135,5
39.946352,116.401908,98.0,39809.3240740741,2008-12-27 07:46:40,20081227072604.plt,0,135,5
39.946352,116.401908,98.0,39809.3241087963,2008-12-27 07:46:43,20081227072604.plt,0,135,5
39.946357,116.401906,98.0,39809.3241319444,2008-12-27 07:46:45,20081227072604.plt,0,135,5
39.946316,116.401912,100.0,39809.3241898148,2008-12-27 07:46:50,20081227072604.plt,0,135,5
39.946242,116.401922,101.0,39809.324212963,2008-12-27 07:46:52,20081227072604.plt,0,135,5
39.946197,116.401905,104.0,39809.324224537,2008-12-27 07:46:53,20081227072604.plt,0,135,5
39.946145,116.401888,106.0,39809.3242361111,2008-12-27 07:46:54,20081227072604.plt,0,135,5
39.946063,116.401873,110.0,39809.3242592593,2008-12-27 07:46:56,20081227072604.plt,0,135,5
39.945965,116.401854,117.0,39809.3242824074,2008-12-27 07:46:58,20081227072604.plt,0,135,5
39.945899,116.401842,121.0,39809.3242939815,2008-12-27 07:46:59,20081227072604.plt,0,135,5
39.945827,116.401837,129.0,39809.3243055556,2008-12-27 07:47:00,20081227072604.plt,0,135,5
39.945762,116.401852,128.0,39809.3243171296,2008-12-27 07:47:01,20081227072604.plt,0,135,5
39.945671,116.401862,128.0,39809.3243402778,2008-12-27 07:47:03,20081227072604.plt,0,135,5
39.945599,116.401881,126.0,39809.3243518519,2008-12-27 07:47:04,20081227072604.plt,0,135,5
39.945519,116.401886,128.0,39809.324375,2008-12-27 07:47:06,20081227072604.plt,0,135,5
39.945459,116.401879,134.0,39809.3243981482,2008-12-27 07:47:08,20081227072604.plt,0,135,5
39.945395,116.401915,143.0,39809.3244328704,2008-12-27 07:47:11,20081227072604.plt,0,135,5
39.94535,116.401948,144.0,39809.3244444444,2008-12-27 07:47:12,20081227072604.plt,0,135,5
39.945304,116.401972,142.0,39809.3244560185,2008-12-27 07:47:13,20081227072604.plt,0,135,5
39.945256,116.401995,145.0,39809.3244907407,2008-12-27 07:47:16,20081227072604.plt,0,135,5
39.945247,116.402012,146.0,39809.3245486111,2008-12-27 07:47:21,20081227072604.plt,0,135,5
39.945247,116.402012,146.0,39809.3245833333,2008-12-27 07:47:24,20081227072604.plt,0,135,5
39.945247,116.402013,147.0,39809.3246064815,2008-12-27 07:47:26,20081227072604.plt,0,135,5
39.9452,116.402028,146.0,39809.3246412037,2008-12-27 07:47:29,20081227072604.plt,0,135,5
39.94515,116.40204,149.0,39809.3246759259,2008-12-27 07:47:32,20081227072604.plt,0,135,5
39.945116,116.402054,150.0,39809.3247337963,2008-12-27 07:47:37,20081227072604.plt,0,135,5
39.945113,116.402055,150.0,39809.3247916667,2008-12-27 07:47:42,20081227072604.plt,0,135,5
39.945113,116.402055,150.0,39809.3248263889,2008-12-27 07:47:45,20081227072604.plt,0,135,5
39.945112,116.402055,151.0,39809.324849537,2008-12-27 07:47:47,20081227072604.plt,0,135,5
39.945101,116.40206,151.0,39809.3249074074,2008-12-27 07:47:52,20081227072604.plt,0,135,5
39.945043,116.402075,151.0,39809.3249537037,2008-12-27 07:47:56,20081227072604.plt,0,135,5
39.944988,116.40208,152.0,39809.3249768519,2008-12-27 07:47:58,20081227072604.plt,0,135,5
39.944922,116.402068,152.0,39809.325,2008-12-27 07:48:00,20081227072604.plt,0,135,5
39.944852,116.402043,151.0,39809.3250231481,2008-12-27 07:48:02,20081227072604.plt,0,135,5
39.944773,116.402029,152.0,39809.3250462963,2008-12-27 07:48:04,20081227072604.plt,0,135,5
39.944702,116.402018,148.0,39809.3250694444,2008-12-27 07:48:06,20081227072604.plt,0,135,5
39.944637,116.402033,149.0,39809.3250925926,2008-12-27 07:48:08,20081227072604.plt,0,135,5
39.944621,116.401998,137.0,39809.3251388889,2008-12-27 07:48:12,20081227072604.plt,0,135,5
39.944623,116.401998,136.0,39809.3251967593,2008-12-27 07:48:17,20081227072604.plt,0,135,5
39.944623,116.401998,136.0,39809.3252314815,2008-12-27 07:48:20,20081227072604.plt,0,135,5
39.94463,116.401999,134.0,39809.3252546296,2008-12-27 07:48:22,20081227072604.plt,0,135,5
39.944584,116.402003,132.0,39809.3253125,2008-12-27 07:48:27,20081227072604.plt,0,135,5
39.944508,116.401998,132.0,39809.3253356481,2008-12-27 07:48:29,20081227072604.plt,0,135,5
39.944453,116.401994,133.0,39809.3253472222,2008-12-27 07:48:30,20081227072604.plt,0,135,5
39.944398,116.40199,133.0,39809.3253587963,2008-12-27 07:48:31,20081227072604.plt,0,135,5
39.94434,116.401987,130.0,39809.3253703704,2008-12-27 07:48:32,20081227072604.plt,0,135,5
39.94428,116.401981,126.0,39809.3253819444,2008-12-27 07:48:33,20081227072604.plt,0,135,5
39.944221,116.401979,125.0,39809.3253935185,2008-12-27 07:48:34,20081227072604.plt,0,135,5
39.944172,116.401991,124.0,39809.3254050926,2008-12-27 07:48:35,20081227072604.plt,0,135,5
39.944126,116.401988,123.0,39809.3254166667,2008-12-27 07:48:36,20081227072604.plt,0,135,5
39.944047,116.401991,121.0,39809.3254398148,2008-12-27 07:48:38,20081227072604.plt,0,135,5
39.943995,116.40199,125.0,39809.3254513889,2008-12-27 07:48:39,20081227072604.plt,0,135,5
39.943936,116.401986,128.0,39809.325462963,2008-12-27 07:48:40,20081227072604.plt,0,135,5
39.943883,116.401986,128.0,39809.325474537,2008-12-27 07:48:41,20081227072604.plt,0,135,5
39.94383,116.401988,127.0,39809.3254861111,2008-12-27 07:48:42,20081227072604.plt,0,135,5
39.943778,116.401994,129.0,39809.3254976852,2008-12-27 07:48:43,20081227072604.plt,0,135,5
39.943713,116.401993,129.0,39809.3255092593,2008-12-27 07:48:44,20081227072604.plt,0,135,5
39.943665,116.401996,129.0,39809.3255208333,2008-12-27 07:48:45,20081227072604.plt,0,135,5
39.943601,116.401992,133.0,39809.3255324074,2008-12-27 07:48:46,20081227072604.plt,0,135,5
39.943554,116.40199,132.0,39809.3255439815,2008-12-27 07:48:47,20081227072604.plt,0,135,5
39.943497,116.401994,133.0,39809.3255555556,2008-12-27 07:48:48,20081227072604.plt,0,135,5
39.94344,116.401993,134.0,39809.3255671296,2008-12-27 07:48:49,20081227072604.plt,0,135,5
39.94338,116.401992,136.0,39809.3255787037,2008-12-27 07:48:50,20081227072604.plt,0,135,5
39.943318,116.401992,137.0,39809.3255902778,2008-12-27 07:48:51,20081227072604.plt,0,135,5
39.943244,116.40199,140.0,39809.3256018519,2008-12-27 07:48:52,20081227072604.plt,0,135,5
39.943172,116.401988,142.0,39809.3256134259,2008-12-27 07:48:53,20081227072604.plt,0,135,5
39.943093,116.401993,147.0,39809.325625,2008-12-27 07:48:54,20081227072604.plt,0,135,5
39.943019,116.401997,150.0,39809.3256365741,2008-12-27 07:48:55,20081227072604.plt,0,135,5
39.942952,116.401997,152.0,39809.3256481481,2008-12-27 07:48:56,20081227072604.plt,0,135,5
39.942888,116.402,155.0,39809.3256597222,2008-12-27 07:48:57,20081227072604.plt,0,135,5
39.94284,116.402007,152.0,39809.3256712963,2008-12-27 07:48:58,20081227072604.plt,0,135,5
39.942729,116.402017,148.0,39809.3256944444,2008-12-27 07:49:00,20081227072604.plt,0,135,5
39.942682,116.402011,148.0,39809.3257060185,2008-12-27 07:49:01,20081227072604.plt,0,135,5
39.942602,116.402022,146.0,39809.3257291667,2008-12-27 07:49:03,20081227072604.plt,0,135,5
39.942547,116.402026,152.0,39809.325775463,2008-12-27 07:49:07,20081227072604.plt,0,135,5
39.942488,116.402025,158.0,39809.3257986111,2008-12-27 07:49:09,20081227072604.plt,0,135,5
39.942443,116.402034,163.0,39809.3258217593,2008-12-27 07:49:11,20081227072604.plt,0,135,5
39.9424,116.402058,163.0,39809.3258449074,2008-12-27 07:49:13,20081227072604.plt,0,135,5
39.942368,116.402064,165.0,39809.3259027778,2008-12-27 07:49:18,20081227072604.plt,0,135,5
39.942368,116.402064,165.0,39809.3259375,2008-12-27 07:49:21,20081227072604.plt,0,135,5
39.942362,116.402065,167.0,39809.3259606481,2008-12-27 07:49:23,20081227072604.plt,0,135,5
39.9423,116.402055,166.0,39809.3260069444,2008-12-27 07:49:27,20081227072604.plt,0,135,5
39.942231,116.402042,163.0,39809.3260300926,2008-12-27 07:49:29,20081227072604.plt,0,135,5
39.942171,116.402054,163.0,39809.3260416667,2008-12-27 07:49:30,20081227072604.plt,0,135,5
39.942108,116.402066,163.0,39809.3260532407,2008-12-27 07:49:31,20081227072604.plt,0,135,5
39.942045,116.402062,161.0,39809.3260648148,2008-12-27 07:49:32,20081227072604.plt,0,135,5
39.941974,116.402071,161.0,39809.3260763889,2008-12-27 07:49:33,20081227072604.plt,0,135,5
39.941896,116.402077,160.0,39809.326087963,2008-12-27 07:49:34,20081227072604.plt,0,135,5
39.941823,116.402088,160.0,39809.326099537,2008-12-27 07:49:35,20081227072604.plt,0,135,5
39.941757,116.402095,160.0,39809.3261111111,2008-12-27 07:49:36,20081227072604.plt,0,135,5
39.941696,116.402102,159.0,39809.3261226852,2008-12-27 07:49:37,20081227072604.plt,0,135,5
39.941625,116.402114,158.0,39809.3261342593,2008-12-27 07:49:38,20081227072604.plt,0,135,5
39.941557,116.402124,157.0,39809.3261458333,2008-12-27 07:49:39,20081227072604.plt,0,135,5
39.941485,116.402121,155.0,39809.3261574074,2008-12-27 07:49:40,20081227072604.plt,0,135,5
39.941409,116.40213,154.0,39809.3261689815,2008-12-27 07:49:41,20081227072604.plt,0,135,5
39.941332,116.402136,152.0,39809.3261805556,2008-12-27 07:49:42,20081227072604.plt,0,135,5
39.941252,116.40214,150.0,39809.3261921296,2008-12-27 07:49:43,20081227072604.plt,0,135,5
39.941173,116.402144,147.0,39809.3262037037,2008-12-27 07:49:44,20081227072604.plt,0,135,5
39.941088,116.402135,143.0,39809.3262152778,2008-12-27 07:49:45,20081227072604.plt,0,135,5
39.940954,116.402141,137.0,39809.3262268519,2008-12-27 07:49:46,20081227072604.plt,0,135,5
39.940867,116.402134,135.0,39809.3262384259,2008-12-27 07:49:47,20081227072604.plt,0,135,5
39.940798,116.402133,133.0,39809.32625,2008-12-27 07:49:48,20081227072604.plt,0,135,5
39.940738,116.40213,131.0,39809.3262615741,2008-12-27 07:49:49,20081227072604.plt,0,135,5
39.940685,116.40213,130.0,39809.3262731481,2008-12-27 07:49:50,20081227072604.plt,0,135,5
39.940582,116.402108,131.0,39809.3262847222,2008-12-27 07:49:51,20081227072604.plt,0,135,5
39.940528,116.402121,130.0,39809.3262962963,2008-12-27 07:49:52,20081227072604.plt,0,135,5
39.940473,116.402123,128.0,39809.3263194444,2008-12-27 07:49:54,20081227072604.plt,0,135,5
39.940411,116.402109,127.0,39809.3263425926,2008-12-27 07:49:56,20081227072604.plt,0,135,5
39.940357,116.402124,125.0,39809.3263657407,2008-12-27 07:49:58,20081227072604.plt,0,135,5
39.940306,116.40213,123.0,39809.3263888889,2008-12-27 07:50:00,20081227072604.plt,0,135,5
39.940265,116.40209,119.0,39809.326412037,2008-12-27 07:50:02,20081227072604.plt,0,135,5
39.940196,116.402106,117.0,39809.3264351852,2008-12-27 07:50:04,20081227072604.plt,0,135,5
39.940141,116.402115,116.0,39809.3264467593,2008-12-27 07:50:05,20081227072604.plt,0,135,5
39.940094,116.402129,114.0,39809.3264699074,2008-12-27 07:50:07,20081227072604.plt,0,135,5
39.940048,116.402139,110.0,39809.3264930556,2008-12-27 07:50:09,20081227072604.plt,0,135,5
39.940005,116.402164,105.0,39809.3265277778,2008-12-27 07:50:12,20081227072604.plt,0,135,5
39.939954,116.402188,104.0,39809.3265625,2008-12-27 07:50:15,20081227072604.plt,0,135,5
39.939886,116.402226,102.0,39809.3265972222,2008-12-27 07:50:18,20081227072604.plt,0,135,5
39.939855,116.40225,101.0,39809.3266550926,2008-12-27 07:50:23,20081227072604.plt,0,135,5
39.939855,116.40225,101.0,39809.3266898148,2008-12-27 07:50:26,20081227072604.plt,0,135,5
39.939858,116.402251,101.0,39809.326712963,2008-12-27 07:50:28,20081227072604.plt,0,135,5
39.939866,116.402287,102.0,39809.3267708333,2008-12-27 07:50:33,20081227072604.plt,0,135,5
39.93981,116.402276,104.0,39809.3268171296,2008-12-27 07:50:37,20081227072604.plt,0,135,5
39.939757,116.402269,104.0,39809.3268518519,2008-12-27 07:50:40,20081227072604.plt,0,135,5
39.939697,116.402274,103.0,39809.326875,2008-12-27 07:50:42,20081227072604.plt,0,135,5
39.939621,116.402266,102.0,39809.3268981481,2008-12-27 07:50:44,20081227072604.plt,0,135,5
39.939562,116.402272,100.0,39809.3269212963,2008-12-27 07:50:46,20081227072604.plt,0,135,5
39.939503,116.402278,97.0,39809.3269444444,2008-12-27 07:50:48,20081227072604.plt,0,135,5
39.939451,116.402252,94.0,39809.3269675926,2008-12-27 07:50:50,20081227072604.plt,0,135,5
39.939452,116.402193,96.0,39809.3270138889,2008-12-27 07:50:54,20081227072604.plt,0,135,5
39.939471,116.402142,106.0,39809.327037037,2008-12-27 07:50:56,20081227072604.plt,0,135,5
39.939479,116.402075,105.0,39809.3270717593,2008-12-27 07:50:59,20081227072604.plt,0,135,5
39.939486,116.401986,114.0,39809.3271064815,2008-12-27 07:51:02,20081227072604.plt,0,135,5
39.939491,116.401903,122.0,39809.3271296296,2008-12-27 07:51:04,20081227072604.plt,0,135,5
39.939476,116.401843,121.0,39809.3271527778,2008-12-27 07:51:06,20081227072604.plt,0,135,5
39.939462,116.401784,124.0,39809.3271875,2008-12-27 07:51:09,20081227072604.plt,0,135,5
39.939473,116.401786,125.0,39809.3272453704,2008-12-27 07:51:14,20081227072604.plt,0,135,5
39.939473,116.401786,125.0,39809.3272800926,2008-12-27 07:51:17,20081227072604.plt,0,135,5
39.939481,116.401785,127.0,39809.3273032407,2008-12-27 07:51:19,20081227072604.plt,0,135,5
39.939443,116.401719,129.0,39809.3273611111,2008-12-27 07:51:24,20081227072604.plt,0,135,5
39.939419,116.401638,131.0,39809.3273842593,2008-12-27 07:51:26,20081227072604.plt,0,135,5
39.939424,116.401531,130.0,39809.3274074074,2008-12-27 07:51:28,20081227072604.plt,0,135,5
39.939448,116.401458,129.0,39809.3274305556,2008-12-27 07:51:30,20081227072604.plt,0,135,5
39.939487,116.40142,125.0,39809.3274768519,2008-12-27 07:51:34,20081227072604.plt,0,135,5
39.939455,116.40135,121.0,39809.3275347222,2008-12-27 07:51:39,20081227072604.plt,0,135,5
39.939452,116.401262,121.0,39809.3275578704,2008-12-27 07:51:41,20081227072604.plt,0,135,5
39.939441,116.401202,122.0,39809.3275810185,2008-12-27 07:51:43,20081227072604.plt,0,135,5
39.939426,116.401134,124.0,39809.3276041667,2008-12-27 07:51:45,20081227072604.plt,0,135,5
39.939439,116.401047,121.0,39809.3276388889,2008-12-27 07:51:48,20081227072604.plt,0,135,5
39.939497,116.40096,120.0,39809.3276736111,2008-12-27 07:51:51,20081227072604.plt,0,135,5
39.939532,116.400921,120.0,39809.3277314815,2008-12-27 07:51:56,20081227072604.plt,0,135,5
39.939566,116.400853,122.0,39809.3277893519,2008-12-27 07:52:01,20081227072604.plt,0,135,5
39.93957,116.400786,125.0,39809.3278240741,2008-12-27 07:52:04,20081227072604.plt,0,135,5
39.939572,116.400716,126.0,39809.3278587963,2008-12-27 07:52:07,20081227072604.plt,0,135,5
39.939583,116.400631,127.0,39809.3278819444,2008-12-27 07:52:09,20081227072604.plt,0,135,5
39.93958,116.400553,128.0,39809.3279050926,2008-12-27 07:52:11,20081227072604.plt,0,135,5
39.939576,116.400479,130.0,39809.3279282407,2008-12-27 07:52:13,20081227072604.plt,0,135,5
39.939575,116.400396,132.0,39809.327962963,2008-12-27 07:52:16,20081227072604.plt,0,135,5
39.939558,116.40039,134.0,39809.3280208333,2008-12-27 07:52:21,20081227072604.plt,0,135,5
39.939558,116.40039,134.0,39809.3280555556,2008-12-27 07:52:24,20081227072604.plt,0,135,5
39.93956,116.40039,135.0,39809.3280787037,2008-12-27 07:52:26,20081227072604.plt,0,135,5
39.939562,116.400373,133.0,39809.3281365741,2008-12-27 07:52:31,20081227072604.plt,0,135,5
39.939546,116.400334,132.0,39809.3281944444,2008-12-27 07:52:36,20081227072604.plt,0,135,5
39.939506,116.400272,131.0,39809.3282175926,2008-12-27 07:52:38,20081227072604.plt,0,135,5
39.93947,116.400212,131.0,39809.3282407407,2008-12-27 07:52:40,20081227072604.plt,0,135,5
39.939459,116.400152,132.0,39809.3282638889,2008-12-27 07:52:42,20081227072604.plt,0,135,5
39.939472,116.400073,134.0,39809.3282986111,2008-12-27 07:52:45,20081227072604.plt,0,135,5
39.939489,116.40002,142.0,39809.3283333333,2008-12-27 07:52:48,20081227072604.plt,0,135,5
39.939557,116.399965,145.0,39809.3283912037,2008-12-27 07:52:53,20081227072604.plt,0,135,5
39.939603,116.399888,142.0,39809.3284259259,2008-12-27 07:52:56,20081227072604.plt,0,135,5
39.93967,116.399862,145.0,39809.3284606481,2008-12-27 07:52:59,20081227072604.plt,0,135,5
39.939708,116.399849,145.0,39809.3285185185,2008-12-27 07:53:04,20081227072604.plt,0,135,5
39.939717,116.399848,149.0,39809.3285763889,2008-12-27 07:53:09,20081227072604.plt,0,135,5
39.939737,116.399838,144.0,39809.3286342593,2008-12-27 07:53:14,20081227072604.plt,0,135,5
39.939729,116.399838,144.0,39809.3286921296,2008-12-27 07:53:19,20081227072604.plt,0,135,5
39.939729,116.399838,144.0,39809.3287268518,2008-12-27 07:53:22,20081227072604.plt,0,135,5
39.939732,116.399837,144.0,39809.32875,2008-12-27 07:53:24,20081227072604.plt,0,135,5
39.939704,116.399824,144.0,39809.3288078704,2008-12-27 07:53:29,20081227072604.plt,0,135,5
39.939663,116.399786,143.0,39809.3288425926,2008-12-27 07:53:32,20081227072604.plt,0,135,5
39.939639,116.399758,143.0,39809.328900463,2008-12-27 07:53:37,20081227072604.plt,0,135,5
39.939655,116.399747,140.0,39809.3289583333,2008-12-27 07:53:42,20081227072604.plt,0,135,5
39.939656,116.399748,139.0,39809.3290162037,2008-12-27 07:53:47,20081227072604.plt,0,135,5
39.939663,116.399748,136.0,39809.3290740741,2008-12-27 07:53:52,20081227072604.plt,0,135,5
39.939661,116.399747,134.0,39809.3291319444,2008-12-27 07:53:57,20081227072604.plt,0,135,5
39.939661,116.399746,134.0,39809.3291898148,2008-12-27 07:54:02,20081227072604.plt,0,135,5
39.93966,116.399746,134.0,39809.3292476852,2008-12-27 07:54:07,20081227072604.plt,0,135,5
39.939655,116.399745,134.0,39809.3293055556,2008-12-27 07:54:12,20081227072604.plt,0,135,5
39.939652,116.399744,134.0,39809.3293634259,2008-12-27 07:54:17,20081227072604.plt,0,135,5
39.93965,116.399744,134.0,39809.3294212963,2008-12-27 07:54:22,20081227072604.plt,0,135,5
39.939651,116.399743,134.0,39809.3294791667,2008-12-27 07:54:27,20081227072604.plt,0,135,5
39.939644,116.399743,135.0,39809.329537037,2008-12-27 07:54:32,20081227072604.plt,0,135,5
39.939636,116.39974,135.0,39809.3295949074,2008-12-27 07:54:37,20081227072604.plt,0,135,5
39.939636,116.39974,135.0,39809.3296296296,2008-12-27 07:54:40,20081227072604.plt,0,135,5
39.939628,116.399738,135.0,39809.3296527778,2008-12-27 07:54:42,20081227072604.plt,0,135,5
39.939593,116.399698,136.0,39809.3296759259,2008-12-27 07:54:44,20081227072604.plt,0,135,5
39.939569,116.39964,135.0,39809.3297222222,2008-12-27 07:54:48,20081227072604.plt,0,135,5
39.939585,116.399616,134.0,39809.3297800926,2008-12-27 07:54:53,20081227072604.plt,0,135,5
39.939601,116.399575,132.0,39809.329837963,2008-12-27 07:54:58,20081227072604.plt,0,135,5
39.939587,116.399572,132.0,39809.3298958333,2008-12-27 07:55:03,20081227072604.plt,0,135,5
39.939538,116.399566,134.0,39809.3299421296,2008-12-27 07:55:07,20081227072604.plt,0,135,5
39.939521,116.399565,135.0,39809.33,2008-12-27 07:55:12,20081227072604.plt,0,135,5
39.939515,116.399465,137.0,39809.3300462963,2008-12-27 07:55:16,20081227072604.plt,0,135,5
39.939502,116.399355,138.0,39809.3300694444,2008-12-27 07:55:18,20081227072604.plt,0,135,5
39.939511,116.399256,136.0,39809.3300925926,2008-12-27 07:55:20,20081227072604.plt,0,135,5
39.93952,116.399187,133.0,39809.3301157407,2008-12-27 07:55:22,20081227072604.plt,0,135,5
39.939527,116.399149,128.0,39809.3301736111,2008-12-27 07:55:27,20081227072604.plt,0,135,5
39.939527,116.399149,128.0,39809.3302083333,2008-12-27 07:55:30,20081227072604.plt,0,135,5
39.939521,116.399149,126.0,39809.3302314815,2008-12-27 07:55:32,20081227072604.plt,0,135,5
39.939514,116.399069,123.0,39809.3302893518,2008-12-27 07:55:37,20081227072604.plt,0,135,5
39.939514,116.399003,121.0,39809.3303125,2008-12-27 07:55:39,20081227072604.plt,0,135,5
39.939489,116.398939,118.0,39809.3303472222,2008-12-27 07:55:42,20081227072604.plt,0,135,5
39.939474,116.398875,118.0,39809.3303819444,2008-12-27 07:55:45,20081227072604.plt,0,135,5
39.939473,116.398792,120.0,39809.3304166667,2008-12-27 07:55:48,20081227072604.plt,0,135,5
39.939451,116.398708,120.0,39809.3304398148,2008-12-27 07:55:50,20081227072604.plt,0,135,5
39.939457,116.398601,119.0,39809.330462963,2008-12-27 07:55:52,20081227072604.plt,0,135,5
39.939482,116.398536,112.0,39809.3304861111,2008-12-27 07:55:54,20081227072604.plt,0,135,5
39.939493,116.398488,111.0,39809.3305439815,2008-12-27 07:55:59,20081227072604.plt,0,135,5
39.939499,116.398413,108.0,39809.3305902778,2008-12-27 07:56:03,20081227072604.plt,0,135,5
39.9395,116.398333,104.0,39809.330625,2008-12-27 07:56:06,20081227072604.plt,0,135,5
